FIRE_CODE,FIRE_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,STAT_CAUSE_DESCR,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_CODE,OWNER_DESCR,COUNTY,COUNTY_CODE,FIPS_NAME,STATE_NAME,COUNTY_NAME,STATE_CODE
,,1997,1997-05-04,124,,Debris Burning,,,,12.0,C,47.654571999999995,-92.20049261,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-05-10,130,,Arson,,,,0.7,B,47.850136,-92.877932,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-06-10,161,,Miscellaneous,,,,0.1,A,47.827783000000004,-92.699773,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-08-30,242,,Miscellaneous,,,,0.5,B,47.709794,-91.956734,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-08-31,243,,Miscellaneous,,,,0.1,A,47.883179999999996,-92.41846,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-09-01,244,,Campfire,,,,0.05,A,47.897807,-92.446995,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-09-07,250,,Campfire,,,,0.01,A,47.872528,-92.46299,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-09-26,269,,Arson,,,,0.25,A,47.745222,-92.434846,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-11,101,,Railroad,,,,0.25,A,46.704421,-92.293113,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-11,101,,Railroad,,,,0.2,A,46.704463,-92.29855500000001,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-11,101,,Railroad,,,,0.25,A,46.802748,-92.367274,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-12,102,,Debris Burning,,,,0.25,A,46.781098,-92.431089,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-12,102,,Debris Burning,,,,1.0,B,46.907173,-92.050788,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-13,103,,Railroad,,,,1.0,B,47.185464,-92.363467,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-14,104,,Debris Burning,,,,0.2,A,46.772806,-92.460006,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-14,104,,Debris Burning,,,,0.5,B,46.766335999999995,-92.30940799999999,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-19,109,,Arson,,,,0.1,A,47.192689,-92.358351,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-17,107,,Debris Burning,,,,1.0,B,47.112853,-92.15086099999999,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-18,108,,Debris Burning,,,,2.25,B,47.160176,-92.42778100000001,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-20,110,,Debris Burning,,,,1.5,B,46.856233,-92.615055,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-20,110,,Debris Burning,,,,0.3,B,46.892795,-92.457083,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-21,111,,Arson,,,,1.5,B,47.077262,-92.679316,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-21,111,,Arson,,,,0.5,B,47.028317,-92.578866,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-24,114,,Debris Burning,,,,0.02,A,46.900163,-92.04539799999999,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-25,115,,Debris Burning,,,,0.03,A,46.932688,-92.103687,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-20,110,,Debris Burning,,,,0.05,A,46.598687,-93.038685,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-21,111,,Debris Burning,,,,0.1,A,46.796607,-92.526637,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-22,112,,Debris Burning,,,,2.0,B,46.998401,-92.520517,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-21,111,,Smoking,,,,2.0,B,46.990371,-92.331436,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-21,111,,Debris Burning,,,,0.2,A,46.885095,-92.341211,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-25,115,,Smoking,,,,0.1,A,46.863378999999995,-92.609914,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-25,115,,Debris Burning,,,,0.1,A,47.102090000000004,-92.268165,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-26,116,,Debris Burning,,,,1.0,B,46.788879,-92.446861,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-26,116,,Equipment Use,,,,10.0,C,47.269196,-91.965132,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-29,119,,Debris Burning,,,,0.25,A,46.984566,-92.782438,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-23,113,,Debris Burning,,,,0.01,A,46.845534,-92.246185,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-25,115,,Debris Burning,,,,0.1,A,46.997997999999995,-92.473801,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-26,116,,Arson,,,,1.5,B,47.064134,-92.73618,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-26,116,,Arson,,,,0.8,B,46.87455,-92.362126,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-26,116,,Debris Burning,,,,0.1,A,46.870984,-92.061229,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-29,119,,Railroad,,,,2.0,B,46.704421,-92.293113,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-05-01,121,,Miscellaneous,,,,0.2,A,46.71519,-92.266896,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-29,119,,Arson,,,,4.0,B,47.111005,-92.776888,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-05-01,121,,Equipment Use,,,,1.5,B,46.947316,-92.441552,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-05-03,123,,Smoking,,,,5.0,B,47.206938,-92.368835,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-05-04,124,,Miscellaneous,,,,2.0,B,46.955625,-92.90844799999999,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-05-03,123,,Railroad,,,,6.0,B,46.860015999999995,-92.346122,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-05-02,122,,Debris Burning,,,,0.3,B,46.7009,-92.298536,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-30,120,,Equipment Use,,,,0.1,A,46.983385999999996,-91.923783,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-24,114,,Debris Burning,,,,0.1,A,46.954407,-92.077079,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-05-02,122,,Debris Burning,,,,10.0,C,46.878122999999995,-92.362176,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-05-02,122,,Arson,,,,1.0,B,46.845862,-92.03989399999999,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-05-03,123,,Railroad,,,,0.4,B,46.979673,-92.336421,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-05-04,124,,Miscellaneous,,,,0.2,A,47.001214000000004,-92.225728,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-18,108,,Debris Burning,,,,7.0,B,46.847971,-92.63123399999999,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-05-05,125,,Arson,,,,0.01,A,46.823933000000004,-92.187857,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-05-05,125,,Debris Burning,,,,0.1,A,46.968779,-91.976529,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-05-06,126,,Debris Burning,,,,60.0,C,46.90175852,-92.28858149999999,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-05-06,126,,Debris Burning,,,,0.6,B,46.907646,-91.976157,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-05-06,126,,Debris Burning,,,,0.01,A,46.863477,-92.30428,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-05-10,130,,Debris Burning,,,,3.5,B,46.78400300000001,-92.277609,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-05-10,130,,Equipment Use,,,,1.0,B,46.984705,-92.928846,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-05-10,130,,Debris Burning,,,,3.0,B,46.968744,-92.209541,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-05-10,130,,Equipment Use,,,,8.0,B,47.210977,-92.055853,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-05-10,130,,Arson,,,,1.0,B,46.867339,-92.061214,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-05-18,138,,Arson,,,,1.0,B,46.816237,-92.481607,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-05-18,138,,Arson,,,,0.01,A,46.821532,-92.494574,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-05-01,121,,Debris Burning,,,,1.0,B,46.777324,-92.398761,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-05-16,136,,Railroad,,,,1.0,B,46.845687,-92.356697,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-05-17,137,,Debris Burning,,,,0.1,A,46.906921999999994,-92.36260899999999,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-05-21,141,,Arson,,,,0.2,A,46.774956,-92.531345,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-05-21,141,,Smoking,,,,0.1,A,46.795466999999995,-92.320082,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-05-25,145,,Arson,,,,0.1,A,47.109885,-92.11427900000001,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-05-26,146,,Debris Burning,,,,0.2,A,46.892922,-92.150952,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-05-26,146,,Miscellaneous,,,,0.8,B,46.947054,-92.298992,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-05-26,146,,Debris Burning,,,,0.25,A,47.112532,-92.347583,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-05-27,147,,Debris Burning,,,,0.5,B,47.151905,-92.591411,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-05-31,151,,Debris Burning,,,,1.0,B,47.261443,-92.474501,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-05-30,150,,Equipment Use,,,,0.2,A,46.810379,-92.441647,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-06-03,154,,Debris Burning,,,,13.0,C,47.18695978,-92.33189709999999,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-06-09,160,,Railroad,,,,0.05,A,46.72251,-92.293217,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-06-09,160,,Railroad,,,,0.25,A,46.841883,-92.346133,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-06-11,162,,Equipment Use,,,,5.5,B,46.99797,-92.35250400000001,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-06-11,162,,Debris Burning,,,,0.01,A,46.870940999999995,-92.282939,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-06-16,167,,Miscellaneous,,,,0.01,A,46.904284999999994,-92.51480500000001,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-05-28,148,,Railroad,,,,6.0,B,46.729689,-92.235407,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-05-30,150,,Equipment Use,,,,0.01,A,46.923439,-92.92456700000001,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-06-03,154,,Debris Burning,,,,0.05,A,46.984790000000004,-92.934724,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-14,104,,Railroad,,,,16.0,C,46.96533107,-92.96609512,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-14,104,,Railroad,,,,0.47,B,46.9526,-92.950336,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-14,104,,Railroad,,,,0.63,B,46.9526,-92.950336,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-14,104,,Railroad,,,,0.02,A,46.948991,-92.950248,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-14,104,,Railroad,,,,0.02,A,46.948881,-92.944978,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-14,104,,Railroad,,,,0.46,B,46.948881,-92.944978,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-14,104,,Railroad,,,,0.12,A,46.948881,-92.944978,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-14,104,,Railroad,,,,0.21,A,46.945264,-92.944903,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-14,104,,Railroad,,,,0.55,B,46.94515300000001,-92.939647,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-14,104,,Railroad,,,,3.44,B,46.941396999999995,-92.934304,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-14,104,,Railroad,,,,0.03,A,46.941396999999995,-92.934304,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-14,104,,Railroad,,,,0.02,A,46.937795,-92.929355,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-14,104,,Railroad,,,,0.27,B,46.934258,-92.929399,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-14,104,,Railroad,,,,0.04,A,46.934255,-92.92447299999999,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-14,104,,Railroad,,,,0.3,B,46.930642999999996,-92.919236,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-14,104,,Railroad,,,,0.51,B,46.927026,-92.919294,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-14,104,,Railroad,,,,0.07,A,46.927026,-92.919294,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-14,104,,Railroad,,,,0.01,A,46.927031,-92.914001,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-14,104,,Railroad,,,,1.25,B,46.923449,-92.913993,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-14,104,,Railroad,,,,0.15,A,46.91981,-92.90868,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-14,104,,Railroad,,,,4.85,B,46.916191999999995,-92.90862,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-14,104,,Railroad,,,,6.5,B,46.912467,-92.898147,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-14,104,,Railroad,,,,8.75,B,46.908831,-92.89810200000001,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-14,104,,Railroad,,,,0.6,B,46.90879,-92.892889,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-05-03,123,,Equipment Use,,,,2.0,B,46.919940000000004,-92.966101,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-05-26,146,,Debris Burning,,,,0.1,A,46.878254999999996,-92.098177,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-05-27,147,,Arson,,,,0.1,A,46.87827100000001,-92.087677,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-05-30,150,,Debris Burning,,,,1.25,B,47.027051,-92.024463,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-06-09,160,,Railroad,,,,0.25,A,46.689898,-92.27186800000001,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-14,104,,Railroad,,,,0.07,A,46.952638,-92.955541,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-14,104,,Railroad,,,,0.06,A,46.95982100000001,-92.960674,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-14,104,,Railroad,,,,0.01,A,46.9526,-92.950336,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-14,104,,Railroad,,,,0.01,A,46.948881,-92.944978,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-14,104,,Railroad,,,,0.01,A,46.937795,-92.929355,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-14,104,,Railroad,,,,0.01,A,46.91981,-92.90868,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-14,104,,Railroad,,,,1.8,B,46.905164,-92.89285699999999,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-14,104,,Railroad,,,,3.3,B,46.901487,-92.88756,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-14,104,,Railroad,,,,2.0,B,46.897801,-92.88225,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-14,104,,Railroad,,,,1.45,B,46.886846999999996,-92.87183900000001,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-14,104,,Railroad,,,,0.01,A,46.883206,-92.866637,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-14,104,,Railroad,,,,0.01,A,46.952638,-92.955541,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-14,104,,Railroad,,,,0.01,A,46.956213,-92.96069,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-17,107,,Debris Burning,,,,1.0,B,46.926544,-92.808865,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-18,108,,Arson,,,,30.0,C,47.04082557,-92.73557682,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-05-03,123,,Campfire,,,,0.01,A,46.923012,-92.83516,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-07-10,191,,Debris Burning,,,,0.1,A,46.9508,-92.008332,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-10-28,301,,Railroad,,,,5.5,B,46.849446,-92.42567199999999,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-10-28,301,,Debris Burning,,,,0.26,B,46.71883,-92.25644399999999,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-25,115,,Campfire,,,,0.1,A,47.061421,-91.868367,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-05-03,123,,Smoking,,,,0.2,A,46.932930999999996,-91.84457900000001,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-05-27,147,,Debris Burning,,,,0.5,B,47.16817,-91.896687,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-05-31,151,,Debris Burning,,,,0.1,A,46.926263,-91.839271,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-05-31,151,,Debris Burning,,,,2.0,B,46.925684000000004,-91.891602,14.0,MISSING/NOT SPECIFIED,St. Louis,137,St. Louis,Minnesota,St Louis,27
,,1997,1997-04-12,102,,Miscellaneous,,,,0.1,A,47.561322,-94.909126,14.0,MISSING/NOT SPECIFIED,Beltrami,7,Beltrami,Minnesota,Beltrami,27
,,1997,1997-04-17,107,,Arson,,,,0.5,B,47.53208,-94.887775,14.0,MISSING/NOT SPECIFIED,Beltrami,7,Beltrami,Minnesota,Beltrami,27
,,1997,1997-04-17,107,,Arson,,,,0.4,B,47.455271,-94.694202,14.0,MISSING/NOT SPECIFIED,Beltrami,7,Beltrami,Minnesota,Beltrami,27
,,1997,1997-04-17,107,,Debris Burning,,,,0.5,B,47.449596,-95.010302,14.0,MISSING/NOT SPECIFIED,Beltrami,7,Beltrami,Minnesota,Beltrami,27
,,1997,1997-04-18,108,,Arson,,,,2.0,B,47.56485900000001,-94.914479,14.0,MISSING/NOT SPECIFIED,Beltrami,7,Beltrami,Minnesota,Beltrami,27
,,1997,1997-04-18,108,,Arson,,,,3.0,B,47.772024,-94.85254499999999,14.0,MISSING/NOT SPECIFIED,Beltrami,7,Beltrami,Minnesota,Beltrami,27
,,1997,1997-04-18,108,,Debris Burning,,,,5.0,B,47.575444,-94.871768,14.0,MISSING/NOT SPECIFIED,Beltrami,7,Beltrami,Minnesota,Beltrami,27
,,1997,1997-04-18,108,,Debris Burning,,,,0.4,B,47.600896999999996,-94.88245400000001,14.0,MISSING/NOT SPECIFIED,Beltrami,7,Beltrami,Minnesota,Beltrami,27
,,1997,1997-04-18,108,,Debris Burning,,,,2.0,B,47.492459000000004,-94.951277,14.0,MISSING/NOT SPECIFIED,Beltrami,7,Beltrami,Minnesota,Beltrami,27
,,1997,1997-04-21,111,,Debris Burning,,,,3.5,B,47.42044,-95.015476,14.0,MISSING/NOT SPECIFIED,Beltrami,7,Beltrami,Minnesota,Beltrami,27
,,1997,1997-04-22,112,,Smoking,,,,0.5,B,47.528919,-94.957186,14.0,MISSING/NOT SPECIFIED,Beltrami,7,Beltrami,Minnesota,Beltrami,27
,,1997,1997-04-22,112,,Debris Burning,,,,0.25,A,47.627323,-95.01695,14.0,MISSING/NOT SPECIFIED,Beltrami,7,Beltrami,Minnesota,Beltrami,27
,,1997,1997-04-22,112,,Debris Burning,,,,0.1,A,47.448146,-94.855625,14.0,MISSING/NOT SPECIFIED,Beltrami,7,Beltrami,Minnesota,Beltrami,27
