FIRE_CODE,FIRE_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,STAT_CAUSE_DESCR,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_CODE,OWNER_DESCR,COUNTY,COUNTY_CODE,FIPS_NAME,STATE_NAME,COUNTY_NAME,STATE_CODE
,,1998,1998-04-04,94,,Debris Burning,,,,1.5,B,47.18331,-93.239806,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-04-05,95,,Debris Burning,,,,1.0,B,47.363726,-93.43333100000001,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-04-05,95,,Debris Burning,,,,5.0,B,47.176004999999996,-93.43019100000001,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-04-08,98,,Arson,,,,0.5,B,47.294876,-93.573524,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-04-10,100,,Debris Burning,,,,0.1,A,47.118426,-93.520542,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-04-10,100,,Miscellaneous,,,,20.0,C,47.27897421,-93.3767579,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-04-11,101,,Debris Burning,,,,2.5,B,47.114455,-93.73321700000001,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-04-11,101,,Debris Burning,,,,4.0,B,47.252328999999996,-93.75286700000001,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-04-11,101,,Debris Burning,,,,0.01,A,47.244827,-93.381341,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-04-12,102,,Miscellaneous,,,,0.25,A,47.504909999999995,-93.835801,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-04-12,102,,Arson,,,,1.0,B,47.305572,-93.467066,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-04-17,107,,Arson,,,,4.0,B,47.338582,-93.322209,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-04-18,108,,Debris Burning,,,,1.0,B,47.150655,-93.387658,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-04-19,109,,Arson,,,,0.5,B,47.187234000000004,-93.142503,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-04-20,110,,Smoking,,,,1.5,B,47.190119,-93.520306,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-04-21,111,,Debris Burning,,,,1.0,B,47.158097999999995,-93.648026,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-04-22,112,,Arson,,,,2.0,B,47.3057,-93.450874,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-04-21,111,,Arson,,,,1.0,B,47.186793,-93.467264,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-04-23,113,,Miscellaneous,,,,1.0,B,47.16187,-93.11647099999999,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-04-23,113,,Arson,,,,1.0,B,47.108998,-93.54333100000001,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-04-23,113,,Smoking,,,,1.0,B,47.165385,-93.552324,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-04-24,114,,Arson,,,,1.0,B,47.302205,-93.445051,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-04-25,115,,Arson,,,,0.25,A,47.291185,-93.466913,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-04-26,116,,Miscellaneous,,,,3.0,B,47.302372,-93.386398,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-04-26,116,,Arson,,,,2.0,B,47.245034999999994,-93.429415,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-04-27,117,,Debris Burning,,,,0.1,A,47.154181,-93.46757099999999,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-04-27,117,,Debris Burning,,,,0.5,B,47.223248,-93.70004300000001,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-04-27,117,,Arson,,,,0.1,A,47.179702,-93.451549,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-04-28,118,,Equipment Use,,,,0.1,A,47.448091,-93.352246,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-04-28,118,,Debris Burning,,,,1.0,B,47.143488,-93.66932,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-04-28,118,,Debris Burning,,,,0.5,B,47.621969,-93.38250500000001,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-04-30,120,,Debris Burning,,,,0.5,B,47.411716999999996,-93.373398,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-04-30,120,,Equipment Use,,,,0.5,B,47.404275,-93.36806999999999,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-05-03,123,,Arson,,,,1.0,B,47.273278999999995,-93.397543,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-05-04,124,,Smoking,,,,2.0,B,47.262584999999994,-93.423794,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-05-04,124,,Arson,,,,0.2,A,47.219314000000004,-93.477983,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-05-06,126,,Equipment Use,,,,1.0,B,47.380805,-93.882961,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-05-07,127,,Arson,,,,30.0,C,47.51558217,-93.36717311,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-05-10,130,,Arson,,,,4.0,B,47.0854,-93.542051,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-05-26,146,,Debris Burning,,,,0.1,A,47.237003,-93.611029,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-03-12,71,,Debris Burning,,,,15.0,C,47.81555819,-93.55028426,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-04-22,112,,Arson,,,,0.25,A,47.752202000000004,-93.675353,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-09-09,252,,Miscellaneous,,,,1.5,B,47.748558,-93.718397,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-04-05,95,,Arson,,,,8.0,B,47.589993,-93.087265,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-04-09,99,,Arson,,,,4.0,B,47.364554,-93.07786,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-04-10,100,,Debris Burning,,,,1.0,B,47.45907800000001,-93.19868100000001,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-04-17,107,,Arson,,,,3.0,B,47.313255,-93.276342,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-04-17,107,,Arson,,,,65.0,C,47.31173389,-93.29773729,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-04-17,107,,Arson,,,,0.1,A,47.316922,-93.281614,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-04-17,107,,Arson,,,,0.1,A,47.32053,-93.28161999999999,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-04-19,109,,Arson,,,,0.25,A,47.380173,-93.092522,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-04-22,112,,Arson,,,,1.0,B,47.309778,-93.292227,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-04-25,115,,Arson,,,,0.1,A,47.39813,-93.071919,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-04-26,116,,Arson,,,,3.0,B,47.324157,-93.281626,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-04-28,118,,Arson,,,,0.75,B,47.288346000000004,-93.12191899999999,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-04-29,119,,Miscellaneous,,,,1.5,B,47.415692,-93.135098,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-04-29,119,,Equipment Use,,,,0.1,A,47.498948999999996,-93.240284,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-05-04,124,,Equipment Use,,,,0.5,B,47.387313,-93.087711,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-05-07,127,,Equipment Use,,,,1.5,B,47.822857,-93.188028,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-05-14,134,,Miscellaneous,,,,0.2,A,47.36084,-93.20160899999999,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-08-11,223,,Railroad,,,,0.4,B,47.368767999999996,-93.125548,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-09-09,252,,Debris Burning,,,,0.8,B,47.462816,-93.310243,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-09-11,254,,Campfire,,,,0.25,A,47.827206,-93.207176,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-09-12,255,,Arson,,,,0.3,B,47.386858000000004,-93.114024,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-09-09,252,,Lightning,,,,0.5,B,47.844221999999995,-93.15429,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-08-24,236,,Debris Burning,,,,0.5,B,47.751943,-93.117421,14.0,MISSING/NOT SPECIFIED,Itasca,61,Itasca,Minnesota,Itasca,27
,,1998,1998-04-19,109,,Debris Burning,,,,0.25,A,47.353813,-94.615713,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-04-22,112,,Debris Burning,,,,2.0,B,47.270401,-94.59092199999999,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-04-24,114,,Arson,,,,0.1,A,47.393726,-94.615382,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-04-25,115,,Arson,,,,9.0,B,47.397991999999995,-94.65755,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-04-28,118,,Campfire,,,,7.0,B,47.39815,-94.652214,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-04-30,120,,Arson,,,,0.1,A,47.386413,-94.604904,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-05-02,122,,Debris Burning,,,,0.1,A,47.368364,-94.62652800000001,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-05-06,126,,Arson,,,,0.1,A,47.390631,-94.641909,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-09-25,268,,Miscellaneous,,,,0.1,A,47.390071999999996,-94.61543,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-04-05,95,,Debris Burning,,,,30.0,C,46.43857266,-94.69379633,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-04-09,99,,Debris Burning,,,,0.5,B,46.421954,-94.351799,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-04-11,101,,Debris Burning,,,,1.0,B,46.320311,-94.387665,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-04-05,95,,Debris Burning,,,,1.0,B,46.43561500000001,-94.761686,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-04-17,107,,Debris Burning,,,,23.0,C,46.40204327,-94.52641933,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-04-17,107,,Debris Burning,,,,0.1,A,46.494645,-94.621732,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-04-18,108,,Debris Burning,,,,1.0,B,46.51644,-94.364101,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-04-21,111,,Debris Burning,,,,0.2,A,46.53445,-94.347977,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-04-25,115,,Debris Burning,,,,45.0,C,46.52233134,-94.61180555,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-04-25,115,,Miscellaneous,,,,0.5,B,46.520058,-94.364074,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-04-25,115,,Arson,,,,4.0,B,46.52776400000001,-94.585126,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-04-26,116,,Arson,,,,4.0,B,46.378369,-94.446534,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-04-26,116,,Miscellaneous,,,,0.05,A,46.527615999999995,-94.394827,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-04-27,117,,Equipment Use,,,,6.0,B,46.400112,-94.509902,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-08-06,218,,Debris Burning,,,,0.2,A,46.399997,-94.552151,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-08-14,226,,Equipment Use,,,,0.5,B,46.338619,-94.561939,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-08-13,225,,Debris Burning,,,,0.2,A,46.334692,-94.52010600000001,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-03-24,83,,Debris Burning,,,,0.1,A,46.723975,-94.411789,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-04-11,101,,Debris Burning,,,,5.0,B,46.940844,-94.5936,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-04-21,111,,Debris Burning,,,,0.5,B,46.948887,-94.52579300000001,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-04-23,113,,Debris Burning,,,,8.0,B,46.789439,-94.495102,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-04-25,115,,Miscellaneous,,,,2.0,B,46.847342,-94.355523,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-04-25,115,,Miscellaneous,,,,1.0,B,46.973095,-94.291674,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-04-28,118,,Miscellaneous,,,,1.0,B,46.966946,-94.47234399999999,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-04-30,120,,Debris Burning,,,,2.0,B,46.603338,-94.704977,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-05-02,122,,Arson,,,,1.0,B,46.956224,-94.504473,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-05-10,130,,Arson,,,,0.5,B,46.821771999999996,-94.54134599999999,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-05-29,149,,Equipment Use,,,,0.5,B,46.711211,-94.704669,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-05-10,130,,Debris Burning,,,,18.0,C,46.54676752,-94.76806406,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-09-06,249,,Miscellaneous,,,,0.01,A,46.865594,-94.49418399999999,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-04-04,94,,Debris Burning,,,,0.1,A,46.67279600000001,-94.495307,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-04-04,94,,Debris Burning,,,,13.0,C,46.71468329,-94.47519993,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-04-05,95,,Debris Burning,,,,0.75,B,46.549386,-94.374735,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-04-12,102,,Miscellaneous,,,,2.0,B,46.771238000000004,-94.362126,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-04-18,108,,Arson,,,,1.0,B,46.961408,-94.181428,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-04-20,110,,Miscellaneous,,,,1.5,B,46.600449,-94.354431,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-04-21,111,,Campfire,,,,0.5,B,46.863005,-94.00107,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-04-21,111,,Miscellaneous,,,,0.1,A,46.724106,-94.395199,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-04-22,112,,Debris Burning,,,,12.0,C,46.62644262,-94.50649341,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-04-22,112,,Campfire,,,,0.4,B,46.837706,-93.931017,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-04-22,112,,Debris Burning,,,,1.0,B,46.767607,-94.39386,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-04-24,114,,Debris Burning,,,,2.0,B,46.640322999999995,-94.463497,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-04-25,115,,Miscellaneous,,,,4.0,B,46.881035,-93.814368,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-04-26,116,,Debris Burning,,,,2.0,B,46.545521,-94.510616,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-04-18,108,,Debris Burning,,,,0.75,B,46.959831,-93.793679,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-05-13,133,,Lightning,,,,3.0,B,46.971105,-93.819429,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-07-17,198,,Equipment Use,,,,0.2,A,46.603547999999996,-94.427421,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-08-13,225,,Campfire,,,,0.1,A,46.903239,-93.968665,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-09-25,268,,Campfire,,,,0.25,A,46.556894,-94.34274,14.0,MISSING/NOT SPECIFIED,Cass,21,Cass,Minnesota,Cass,27
,,1998,1998-03-31,90,,Arson,,,,0.1,A,47.244033,-91.52387900000001,14.0,MISSING/NOT SPECIFIED,Lake,75,Lake,Minnesota,Lake,27
,,1998,1998-04-07,97,,Arson,,,,2.0,B,47.211779,-91.656702,14.0,MISSING/NOT SPECIFIED,Lake,75,Lake,Minnesota,Lake,27
,,1998,1998-04-14,104,,Railroad,,,,0.1,A,47.060204999999996,-91.690921,14.0,MISSING/NOT SPECIFIED,Lake,75,Lake,Minnesota,Lake,27
,,1998,1998-04-28,118,,Equipment Use,,,,0.25,A,47.349204,-91.30136999999999,14.0,MISSING/NOT SPECIFIED,Lake,75,Lake,Minnesota,Lake,27
,,1998,1998-04-29,119,,Railroad,,,,20.0,C,47.27087564,-91.34427185,14.0,MISSING/NOT SPECIFIED,Lake,75,Lake,Minnesota,Lake,27
,,1998,1998-04-30,120,,Equipment Use,,,,14.0,C,47.12335563,-91.60937659,14.0,MISSING/NOT SPECIFIED,Lake,75,Lake,Minnesota,Lake,27
,,1998,1998-05-12,132,,Arson,,,,0.1,A,47.023804,-91.67520400000001,14.0,MISSING/NOT SPECIFIED,Lake,75,Lake,Minnesota,Lake,27
,,1998,1998-05-13,133,,Miscellaneous,,,,0.1,A,47.09650900000001,-91.553539,14.0,MISSING/NOT SPECIFIED,Lake,75,Lake,Minnesota,Lake,27
,,1998,1998-05-24,144,,Equipment Use,,,,0.1,A,47.052959,-91.71217800000001,14.0,MISSING/NOT SPECIFIED,Lake,75,Lake,Minnesota,Lake,27
,,1998,1998-05-24,144,,Campfire,,,,0.1,A,47.258092,-91.672661,14.0,MISSING/NOT SPECIFIED,Lake,75,Lake,Minnesota,Lake,27
,,1998,1998-05-27,147,,Debris Burning,,,,2.25,B,47.383922999999996,-91.243084,14.0,MISSING/NOT SPECIFIED,Lake,75,Lake,Minnesota,Lake,27
,,1998,1998-06-09,160,,Arson,,,,0.2,A,47.031226000000004,-91.638194,14.0,MISSING/NOT SPECIFIED,Lake,75,Lake,Minnesota,Lake,27
,,1998,1998-06-10,161,,Railroad,,,,0.1,A,47.060204999999996,-91.690921,14.0,MISSING/NOT SPECIFIED,Lake,75,Lake,Minnesota,Lake,27
,,1998,1998-07-18,199,,Campfire,,,,0.3,B,47.114328,-91.561532,14.0,MISSING/NOT SPECIFIED,Lake,75,Lake,Minnesota,Lake,27
,,1998,1998-08-10,222,,Debris Burning,,,,0.1,A,47.056636,-91.648595,14.0,MISSING/NOT SPECIFIED,Lake,75,Lake,Minnesota,Lake,27
,,1998,1998-08-11,223,,Smoking,,,,0.1,A,47.532381,-91.339878,14.0,MISSING/NOT SPECIFIED,Lake,75,Lake,Minnesota,Lake,27
,,1998,1998-08-21,233,,Campfire,,,,1.0,B,47.041969,-91.717603,14.0,MISSING/NOT SPECIFIED,Lake,75,Lake,Minnesota,Lake,27
,,1998,1998-09-04,247,,Equipment Use,,,,0.2,A,47.409354,-91.232615,14.0,MISSING/NOT SPECIFIED,Lake,75,Lake,Minnesota,Lake,27
,,1998,1998-09-05,248,,Miscellaneous,,,,42.0,C,47.54096645,-91.15336141,14.0,MISSING/NOT SPECIFIED,Lake,75,Lake,Minnesota,Lake,27
,,1998,1998-09-03,246,,Debris Burning,,,,0.1,A,47.023793,-91.680494,14.0,MISSING/NOT SPECIFIED,Lake,75,Lake,Minnesota,Lake,27
,,1998,1998-03-11,70,,Debris Burning,,,,0.5,B,46.196397999999995,-92.910404,14.0,MISSING/NOT SPECIFIED,Pine,115,Pine,Minnesota,Pine,27
,,1998,1998-03-21,80,,Debris Burning,,,,0.2,A,46.15943400000001,-92.727818,14.0,MISSING/NOT SPECIFIED,Pine,115,Pine,Minnesota,Pine,27
,,1998,1998-03-24,83,,Debris Burning,,,,0.3,B,46.207267,-93.051164,14.0,MISSING/NOT SPECIFIED,Pine,115,Pine,Minnesota,Pine,27
,,1998,1998-03-22,81,,Debris Burning,,,,0.01,A,46.355134,-92.753923,14.0,MISSING/NOT SPECIFIED,Pine,115,Pine,Minnesota,Pine,27
,,1998,1998-04-04,94,,Debris Burning,,,,1.1,B,46.370334,-92.884962,14.0,MISSING/NOT SPECIFIED,Pine,115,Pine,Minnesota,Pine,27
,,1998,1998-04-05,95,,Arson,,,,0.5,B,46.184819,-92.680903,14.0,MISSING/NOT SPECIFIED,Pine,115,Pine,Minnesota,Pine,27
,,1998,1998-04-04,94,,Debris Burning,,,,0.01,A,46.373932,-92.874358,14.0,MISSING/NOT SPECIFIED,Pine,115,Pine,Minnesota,Pine,27
,,1998,1998-04-10,100,,Campfire,,,,1.0,B,46.34787100000001,-92.722596,14.0,MISSING/NOT SPECIFIED,Pine,115,Pine,Minnesota,Pine,27
,,1998,1998-04-12,102,,Debris Burning,,,,0.1,A,46.181402,-92.66011400000001,14.0,MISSING/NOT SPECIFIED,Pine,115,Pine,Minnesota,Pine,27
,,1998,1998-04-16,106,,Arson,,,,0.25,A,46.323006,-93.050921,14.0,MISSING/NOT SPECIFIED,Pine,115,Pine,Minnesota,Pine,27
,,1998,1998-04-20,110,,Miscellaneous,,,,0.5,B,46.390939,-92.581869,14.0,MISSING/NOT SPECIFIED,Pine,115,Pine,Minnesota,Pine,27
,,1998,1998-04-20,110,,Debris Burning,,,,0.2,A,46.217468,-92.717263,14.0,MISSING/NOT SPECIFIED,Pine,115,Pine,Minnesota,Pine,27
,,1998,1998-04-22,112,,Debris Burning,,,,0.1,A,46.341252000000004,-92.889896,14.0,MISSING/NOT SPECIFIED,Pine,115,Pine,Minnesota,Pine,27
,,1998,1998-04-23,113,,Debris Burning,,,,2.0,B,46.188663,-92.822466,14.0,MISSING/NOT SPECIFIED,Pine,115,Pine,Minnesota,Pine,27
,,1998,1998-04-26,116,,Campfire,,,,0.1,A,46.413157,-92.800921,14.0,MISSING/NOT SPECIFIED,Pine,115,Pine,Minnesota,Pine,27
,,1998,1998-05-05,125,,Miscellaneous,,,,0.1,A,46.380502,-92.74890699999999,14.0,MISSING/NOT SPECIFIED,Pine,115,Pine,Minnesota,Pine,27
